subject_id,__dataset__,bicep,pred_bicep,err_bicep,forearm,pred_forearm,err_forearm,thigh,pred_thigh,err_thigh,calf,pred_calf,err_calf,mean_err
5GI5rJ8Hsq8qZ9edr6qcA9cgwNzJmx0PAGxzpZFx3cA,train,35.922,37.0267,3.0751,28.6807,32.34,12.7589,56.4804,65.9799,16.8191,39.167,45.6525,16.5587,12.303
5IsuENU7QwftIF-Xu6ZQmn_xfRc2LVyd5V2-puckUkg,train,32.2794,32.8547,1.7823,28.2115,28.6961,1.7179,54.6351,58.5456,7.1574,38.0845,40.5086,6.3651,4.2557
5JaS2hAYXC2DN2pVXkPx9B-NfsTXYr5dcLdE7mBHs0Y,train,29.9091,33.7588,12.8713,27.331,29.4858,7.8843,52.5625,60.1567,14.4479,37.5884,41.6234,10.7346,11.4845
5KBMhpOPpkOVbNI4EHFH3PUodOyCzhEH2GqT9SlX9JQ,train,30.7071,29.9026,2.6196,26.6067,26.1177,1.838,53.9054,53.2852,1.1506,36.3571,36.8689,1.4076,1.7539
5Li2x2DhznZOejXxWW2A17_zLn3imkjLXfa5WzvIeUE,train,28.4826,28.193,1.0166,26.482,24.6245,7.0141,49.4265,50.2387,1.6432,36.7318,34.761,5.3654,3.7598
5Sa-DtWIegdnuFlkBMNWXCAiuLX9ghXrmsULAkjPSGA,train,27.513,29.0107,5.4436,24.9699,25.3387,1.4768,45.3774,51.6958,13.9241,31.9339,35.7691,12.0101,8.2136
5Tn7zQrKtW7V0DAU-3OJp5g3Rxq5NWe7hID64A-vgYA,train,33.811,31.5387,6.7205,28.945,27.5467,4.831,57.4188,56.2006,2.1217,37.8154,38.8861,2.8313,4.1261
5Xh-fOMeqv6IdKC9QUomitc2GYfGUqP79yO-sQDvXPw,train,24.9868,25.9883,4.0083,21.2951,22.6988,6.5917,44.9497,46.31,3.0262,30.451,32.0426,5.2269,4.7133
5YTAOhzULmQZbDyi-Obff7wss6yZSSC3aL5e1gYje88,train,33.717,31.0958,7.7739,28.5479,27.1599,4.8622,56.1702,55.4114,1.3509,38.014,38.34,0.8577,3.7112
5_6zLQOStYnD-rthclZGGQuZuVmj2UPdFX73Dt2rHjw,train,33.7133,37.7782,12.057,29.862,32.9964,10.4962,58.6466,67.319,14.7875,41.5478,46.5791,12.1095,12.3625
5_m2-TYDAgPpC0RM31LQ6jzDxAXdYr9vW4q1fXj7ypM,train,24.9795,25.1531,0.6949,22.1104,21.9694,0.6378,50.3929,44.8217,11.0554,36.7689,31.0129,15.6545,7.0106
5a1c3bd3e7cb79000482763c,train,29.1965,30.4712,4.366,25.3602,26.6143,4.945,58.3113,54.2983,6.8821,37.8335,37.5698,0.6969,4.2225
5a1c461fe7cb790004827640,train,36.3228,30.2754,16.649,30.8943,26.4433,14.407,60.0199,53.9495,10.114,41.7452,37.3285,10.58,12.9375
5a1c474ee7cb790004827648,train,25.6132,24.8968,2.7973,22.0219,21.7455,1.2554,48.2332,44.3649,8.02,34.1937,30.6968,10.2267,5.5748
5a1df03ea6ace80004bbb723,train,28.0703,28.4523,1.3606,26.4032,24.8509,5.8792,50.4951,50.7007,0.4071,35.3359,35.0806,0.7225,2.0924
5a1eef5e9f17b800040cc789,train,25.1459,25.9289,3.1141,23.2812,22.647,2.7241,42.5164,46.2042,8.6738,28.2689,31.9694,13.0905,6.9006
5a1eefd69f17b800040cc793,train,38.0215,42.4652,11.6874,29.7483,37.0902,24.6799,69.0418,75.6711,9.6019,42.8649,52.358,22.1466,17.029
5a1f03069f17b800040cc7c0,train,30.9717,34.7088,12.0665,28.5834,30.3156,6.06,52.1447,61.8496,18.6115,40.1628,42.7947,6.5531,10.8228
5a1f033a9f17b800040cc7c4,train,35.808,38.1782,6.6191,31.0526,33.3458,7.3849,59.6991,68.0318,13.9579,38.7429,47.0723,21.4991,12.3652
5a1f2d379f17b800040cc7cc,train,32.8372,36.2763,10.4733,28.8929,31.6846,9.6622,58.624,64.6427,10.2666,39.4078,44.7273,13.4986,10.9752
5aoCyghZ3fcYFvdtisw_9R9F6gKFYsUgQHnJrNi3mco,train,26.6139,25.9237,2.5935,22.8143,22.6424,0.7535,48.0666,46.1948,3.8941,34.9376,31.9629,8.5143,3.9389
5bh-aFAhg94Porc2ppzvDwZ_632VevJMG-wqDz6mEJs,train,26.3884,24.9507,5.4482,23.2173,21.7925,6.1366,46.7033,44.461,4.8011,32.8155,30.7633,6.2538,5.6599
5gJvsNAdEV-aOfld0OxN76tkiEDyrQzQMbP5j5a4Fz8,train,35.2592,31.8901,9.5552,30.191,27.8536,7.7422,54.3821,56.8267,4.4953,36.5134,39.3193,7.6845,7.3693
5gfj-28LyuYgH-n7VKAyoMTnOYZMpyrEX4-r7kMpPUo,train,26.1657,31.3147,19.6786,24.055,27.3511,13.7022,49.5028,55.8015,12.724,35.1498,38.6099,9.8439,13.9872
5hQbSphla0B_izpqBLN1pmev-FVtgTs8V24q8TKdfT0,train,28.8792,31.4916,9.0462,26.9299,27.5056,2.1377,50.3614,56.1167,11.4279,35.4256,38.828,9.6043,8.054
5hTWxBMgZSl6g3hTr1NOoyNhQ62tuBr_Zvrqbp59UgA,train,28.5808,30.3888,6.326,25.174,26.5424,5.4356,48.3724,54.1516,11.9472,35.8127,37.4683,4.6229,7.0829
5jRtkerX_S4OdzjiEwlCW0fFR9v7AclSRaXaHJLKEiM,train,29.178,28.1116,3.6546,26.3697,24.5534,6.888,57.1891,50.0936,12.407,30.2196,34.6606,14.6958,9.4114
5lqVSo7SYRUF4NpANtJ40yI1p40uN33TvH0k5kKXEG0,train,23.6258,24.5222,3.7942,20.8902,21.4183,2.528,48.6932,43.6974,10.2597,34.5797,30.2349,12.5645,7.2866
5rSctrSuzwYcwlosuroM6rtJGcvbPcxme9ZOuJwx2Ps,train,25.7157,24.2549,5.6807,22.8207,21.1848,7.1682,46.5158,43.2211,7.0829,32.8195,29.9054,8.8791,7.2027
5sX0pr2d25brSxyDduPE6bR9NiPFlYJB_7iiFN4hzdc,train,27.8051,25.5857,7.9819,23.5845,22.3472,5.2462,53.4539,45.5926,14.7067,35.2471,31.5463,10.4996,9.6086
5tYrch-RIFBKZvBrbi6l4kDWdbvDSxEI53zArLytcL0,train,24.7488,25.5077,3.0662,22.361,22.279,0.3666,50.8209,45.4535,10.5613,34.5278,31.45,8.914,5.727
5uUKnbSqv9aSGLFdTKky-BMjYiXJrekNriewE4Fg_Zg,train,25.7545,23.1383,10.1581,22.4303,20.2096,9.9006,45.3477,41.2314,9.0772,30.787,28.5287,7.3354,9.1178
5vxfk__CW3elt0_ggBHOEjqApV96gaGUVb05_W9EgQs,train,31.3839,34.4481,9.7636,28.4646,30.0878,5.7027,53.4784,61.385,14.7845,37.9021,42.4732,12.0604,10.5778
5wUPgA8JvIpwTirQOuB8m-lCcx1WzAlUEKu9OO3jpH8,train,34.3861,31.9049,7.2155,30.8496,27.8666,9.6697,57.1713,56.8532,0.5564,40.3298,39.3376,2.4603,4.9755
5xeQ-uqP6BgtbcnLsHxXy5TkKQ_C1BMlVC-QZqOCWkY,train,29.8274,30.2489,1.4131,28.7745,26.4201,8.1821,51.1622,53.9022,5.3555,37.1648,37.2958,0.3522,3.8257
5zcszVML0w78xRPzf_5uFJju-oe6cw0b6tanYu1nMho,train,29.5035,29.9335,1.4574,25.5439,26.1446,2.3519,54.389,53.3401,1.9286,37.2527,36.9068,0.9285,1.6666
63z9hct-f8Aj4nNaZT3lwNRfpiAH0qQx_MKqr1mN5C0,train,28.7951,27.4364,4.7184,25.0686,23.9637,4.4075,53.2389,48.8905,8.1677,36.4791,33.8281,7.2671,6.1402
65Hr2F3AwIYt1nNQaCfz0O846XdFrWBG74_H5ydeeMM,train,23.6113,23.476,0.573,22.1911,20.5045,7.6002,47.1585,41.8331,11.2925,35.1598,28.945,17.6758,9.2854
65UyB8JMCYFMX-M8OoS8ux5lzr52EmO7TKJ9o4v8ESs,train,30.4541,28.4304,6.6451,23.0818,24.8318,7.5818,54.9113,50.6617,7.7391,35.2205,35.0536,0.4737,5.6099
666XqDTQMo3UcLooGsFTiBeRhsqb6lpKPuWJ9NgeED4,train,33.0644,33.105,0.1228,28.5599,28.9147,1.2424,58.8081,58.9916,0.312,40.2818,40.8172,1.3291,0.7516
6CxHzwqW23eLWqsWrQuJbwr9UWlo7pv87YqZTFiWxws,train,24.1167,24.8168,2.9028,21.0439,21.6756,3.0017,43.7402,44.2224,1.1024,33.2598,30.5982,8.0024,3.7523
6DyKMxQrUO8OJstSulWISLqB6oXt3KWHnwMacXGfiDc,train,42.8134,41.5838,2.8721,31.4367,36.3203,15.5348,74.7008,74.1005,0.8036,42.1834,51.2713,21.5438,10.1885
6DygBssi3bh-0jbhhfaeZGOZwojzTtHGQW4mray-UaA,train,28.8011,27.3583,5.0094,24.3574,23.8954,1.8965,55.1682,48.7513,11.6315,35.5636,33.7318,5.1508,5.9221
6E-ijOCvyEWroi8EYl2I51eU-NBOYt0LlieQHYeasx8,train,31.1951,31.0106,0.5913,27.0166,27.0854,0.2548,52.3391,55.2595,5.5799,37.5258,38.2349,1.8897,2.0789
6EfPJh7fgmLut392y-qHjFx3U4_cr7FzqXv9xXBfIn0,train,30.7277,30.6493,0.2552,28.5813,26.7698,6.3379,55.3339,54.6156,1.2981,36.2984,37.7894,4.1077,2.9997
6EyWCpcE3wKknntg3-9XIpMMwmkrwqTKbaVc2t38YfI,train,33.662,36.6669,8.9269,30.0947,32.0258,6.4168,56.3129,65.3389,16.0283,39.914,45.209,13.2661,11.1595
6FgxECq5zMuiTMve-_ub2JLqznhRofT_qnNM57YmHQI,train,32.5741,32.9419,1.1289,29.1237,28.7722,1.2069,53.5541,58.7009,9.6104,37.6174,40.6161,7.9716,4.9795
6G6oYfY_1KdG63aIAEbDisjnRAalV7xOP0Kj9jajxJU,train,26.4743,29.1014,9.9231,24.7845,25.4179,2.5555,50.3033,51.8574,3.0896,38.3994,35.881,6.5584,5.5316
6GY7MGgcD8y0dG5ul2mm8JrMe4nkDDvvXu1ZejVL6L4,train,24.1882,24.8914,2.9072,22.3082,21.7408,2.5435,50.7903,44.3554,12.6695,34.9373,30.6902,12.1564,7.5692
6IwiX2LcrzEfK1BggHJ5O-kD7WevYobu44R94rr0n14,train,31.4969,34.7513,10.3323,27.6865,30.3526,9.6299,53.8059,61.9252,15.0901,41.3431,42.8471,3.6378,9.6725
6MHkDyybTIapywHVfDdNDF9gZ7RnXdRuZsRgej2Jeuw,train,30.9774,31.608,2.0356,26.3324,27.6072,4.8411,56.0622,56.3241,0.4671,39.9592,38.9715,2.4717,2.4539
6MP7BRnpZvShtyTR6BH1pHChF47m7ePY1qc1SVTzdOs,train,29.5613,26.0628,11.8346,23.5712,22.7639,3.4248,51.6795,46.4428,10.1332,34.0492,32.1345,5.6235,7.754
6Nc20Wz9HQROL19rBmr93rQxjI53A_JPLrawfGg44Co,train,31.9357,36.3551,13.8386,30.522,31.7535,4.0346,55.859,64.7832,15.9763,41.2247,44.8245,8.7323,10.6454
6OyrNhRxOPZhUfhgHqZ0C1ye467qSp5Y_SzQfTTZbm0,train,34.0715,32.304,5.1876,30.2725,28.2151,6.7961,58.824,57.5643,2.1415,39.211,39.8296,1.5776,3.9257
6PZ9cpIq6FDbMhzwtoeGDW5kqAB7XS14Bl_f2uxIbJw,train,25.8441,24.2966,5.988,22.5079,21.2212,5.7164,49.8088,43.2954,13.0767,33.7266,29.9568,11.1776,8.9897
6PfWDvaRgenkGUAas--RGWXyvQD0NGOwdXSFozOjOx4,train,35.9067,31.7344,11.62,29.5112,27.7176,6.0779,57.8198,56.5493,2.1975,40.6857,39.1273,3.8303,5.9314
6QU-NVlHGSepb2kUjmq2HQ0_ufqINLTaw2HEMtKHNyQ,train,30.1239,29.7794,1.1438,27.9712,26.0101,7.0114,54.1147,53.0655,1.9387,37.3632,36.7169,1.7297,2.9559
6QUZA0v5ZRqi_OjovOS4Qi0KJvsOSqlt1I1U6Dy4gAM,train,31.2549,33.5437,7.3229,28.5082,29.2979,2.7698,54.7538,59.7733,9.1675,38.3016,41.3581,7.9801,6.8101
6RjLFy9w6Mx-AjP8ql4pPU0mBe-PVc1jl3oWnW_CNUk,train,29.8413,30.6926,2.8528,26.2313,26.8077,2.1973,53.5468,54.6929,2.1403,39.5107,37.8429,4.2211,2.8529
6U7cdxwjQPZ8HMX3IQ66wLplGicALdww5a9S3WBNtpA,train,27.2454,27.2354,0.0365,24.7461,23.7881,3.8714,49.3514,48.5324,1.6595,36.9088,33.5803,9.0181,3.6464
6VI1vtQ3Izv-Ccfa_SZqTvPvCeS1K1PMnpYKrKKL370,train,31.2812,30.6481,2.0238,25.932,26.7688,3.2269,56.5951,54.6135,3.5013,41.1361,37.788,8.1392,4.2228
6XXC8kAL9hpfWmFp9iu2TtzspgLOeQBVEwfEPIRVs0A,train,31.475,30.537,2.9803,29.8897,26.6718,10.7659,52.7423,54.4156,3.1726,36.0001,37.651,4.5858,5.3762
6ZI3FkX6g5n9L6AN74E8i6F6OjvYjwsnkgqoN8T9UH0,train,28.6325,30.0116,4.8163,25.0033,26.2128,4.8377,53.246,53.4793,0.438,40.0941,37.0031,7.7093,4.4503
6bHu3X7FI046DYPDy12BIiFXdqjFfsmnCR29PdM8Pv8,train,31.8286,34.8954,9.6354,27.5832,30.4785,10.4966,52.5921,62.1821,18.2347,41.2169,43.0248,4.3862,10.6882
6br0Uv77d13mO-1TaZ1tZfaabJ_I6d4wwTBKdXTJ5sA,train,25.9624,23.7509,8.5179,23.7434,20.7447,12.6298,51.4529,42.3231,17.7441,37.2072,29.284,21.2948,15.0467
6dgaZt1ui9mX2B_vimJ5yfk9S1jGnYvmLavPlN3bWDE,train,27.2727,26.8172,1.6705,25.3019,23.4228,7.4269,48.0508,47.787,0.549,34.9559,33.0646,5.4107,3.7643
6hQEpAyrUfCQudE4eKvFP1w_0VuqsO3PeA4xnmk_fhA,train,28.3865,25.9459,8.5978,26.7145,22.6618,15.1704,51.8258,46.2344,10.7887,36.7908,31.9903,13.048,11.9012
6j-1bjbi494bwHvPS-8bNxkoPOhhRy0Tqby9uXPco5Q,train,32.4921,31.6848,2.4846,26.3782,27.6743,4.9135,51.3593,56.4609,9.9331,34.167,39.0662,14.3388,7.9175
6k7pRulKbBl3UUsj1Ai1CMZoddcRhpSSIkTBRp7VoZw,train,28.9635,30.585,5.5984,26.5186,26.7137,0.7357,52.9324,54.5011,2.9635,36.9055,37.7102,2.1803,2.8695
6lCPFQmNmohQyzpaKgMfsiOOi0dY4S0a3r-zgaLBlXc,train,28.6115,28.0259,2.0468,24.4079,24.4785,0.2891,53.3333,49.9409,6.3609,39.2484,34.5549,11.9586,5.1638
6lJyNO52GfSVX1FnaRo8kpKV7FQZff4JOc2Ikz_e_jI,train,30.058,27.1414,9.7034,27.1156,23.7059,12.5747,54.1088,48.3647,10.6159,37.6873,33.4643,11.2054,11.0248
6nhmektE6ad0XnCmzOglnMvhYkol8-HBL1KCEcdKSPI,train,25.2837,26.6318,5.332,21.6655,23.2609,7.364,51.9205,47.4567,8.5973,33.648,32.8361,2.4131,5.9266
6pSoYMGobKGaplxJ9bYxiH_b0bpbbF-idqM7990uPYE,train,23.7107,23.0687,2.7079,20.9752,20.1487,3.9399,46.064,41.1073,10.7604,33.0056,28.4428,13.8243,7.8081
6pdpwmyFhQBOKSH4n1ykZQ6BL2tWTf6ddaF_golkq_I,train,31.7972,30.5585,3.8956,28.9642,26.6906,7.85,51.3983,54.4539,5.9449,37.671,37.6775,0.0173,4.427
6t7OLR19CUjzeFvjIlJCko4zsiMW1np0ruv4NBUiLt8,train,30.7458,29.5185,3.9917,27.6397,25.7822,6.7203,52.41,52.6007,0.3639,40.2245,36.3952,9.5196,5.1489
6yjZK1Yx1DY8NMe6bQJ7276bu6ytYC6Q0EqlOyDDitg,train,27.8362,27.0881,2.6873,24.9885,23.6594,5.3186,52.5018,48.2698,8.0606,37.9775,33.3987,12.0567,7.0308
6ylM1nS393YYnXxtK-gVtCQzv7yQ-Y7uizj9oD3a9aU,train,28.5184,27.6946,2.8887,24.2127,24.1892,0.0974,47.8658,49.3506,3.1019,33.6175,34.1464,1.5732,1.9153
72e6xpPgFKeAYYBN_LHxJRrZcwx9fD4-ixWA5ZZw9zs,train,34.0147,33.8738,0.4142,27.1512,29.5862,8.9682,62.2467,60.3616,3.0285,41.6186,41.7651,0.3521,3.1908
730fN81DLQtgxZ5K4FpOgJUOCAIgg9I1bVhmIXOQgmA,train,33.1992,34.9337,5.2245,28.1293,30.512,8.4705,61.6165,62.2503,1.0287,41.0325,43.072,4.9703,4.9235
75Z2zBnXoiRnHPGOtP6cFY6FYYeY7k8Tyh_mg6UOMCA,train,26.9615,27.7026,2.7489,25.7758,24.1961,6.1283,55.3358,49.3648,10.7906,38.7024,34.1563,11.7464,7.8535
76mo2dUguqyOIGL4bac3EyH7z3vFLMknog1q_Q5RMio,train,33.2417,36.3851,9.4562,28.1342,31.7797,12.9576,56.011,64.8367,15.757,37.3576,44.8615,20.0869,14.5644
77csKdLCSitYlRyQ52C9fvGmti-1sM6a_BiioTn20n0,train,32.994,30.5127,7.5206,26.3074,26.6505,1.3045,56.6304,54.3722,3.9875,37.1776,37.621,1.1925,3.5013
78aFkOzy-pjbj9lmsp4uyrbotokRlchqTKpxs3K6npU,train,32.0005,30.8946,3.4559,25.9504,26.9841,3.9832,63.0907,55.0528,12.7404,42.7541,38.0919,10.9048,7.7711
7BFmq1CW-D96zSoH5-BbWCD0yYxDoQBXGFUMIOVzqsM,train,28.187,29.9899,6.3964,24.8536,26.194,5.3931,49.4559,53.4407,8.0575,34.2065,36.9765,8.0978,6.9862
7DdeFkyViYoPa30dxDCuf5dQ0ozqHKwzj3gKGZyBGrY,train,34.8718,29.1704,16.3495,30.2231,25.4782,15.6997,55.0459,51.9804,5.569,38.3443,35.9661,6.2022,10.9551
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,train,36.4619,34.2079,6.1819,30.1793,29.878,0.9984,53.7844,60.9569,13.3356,37.1125,42.1771,13.6467,8.5407
7KuyUFbS0pv7tYKNBOdclSFLnM8Ww3QycBqrLugWQ9I,train,25.6297,26.935,5.093,22.5529,23.5257,4.3132,47.3833,47.9969,1.2951,33.8811,33.2098,1.9813,3.1706
7McuSPbjJDQZAl-MIhD3mwI9s0PWZxcD2COwRLwRxJM,train,27.61,27.1101,1.8106,22.9891,23.6786,2.9992,51.1441,48.309,5.5435,35.5533,33.4257,5.9841,4.0844
7MvJ6pMSwyNUqLhEgn6cZlVZutLryVZVL9vZrfYBCr4,train,37.0524,39.7883,7.384,28.1862,34.7521,23.2946,58.6883,70.901,20.8094,39.5282,49.0575,24.1077,18.8989
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,train,33.0215,31.1819,5.5709,28.701,27.235,5.1077,51.6898,55.5647,7.4965,37.3267,38.4461,2.9988,5.2935
7R3ZLSU3UC0OzNPDENGA8_CmaR-zVyj6DcbSlEwQJG0,train,28.9896,27.8478,3.9388,24.7201,24.3229,1.6065,54.3704,49.6235,8.7306,33.9053,34.3353,1.2682,3.886
7R6m49IITGG-lT_EavoGCfcnOBAx1QPM16fpE-f9iSc,train,36.8321,33.3052,9.5757,29.3582,29.0896,0.915,60.9695,59.3484,2.659,41.3514,41.0641,0.6948,3.4611
7TZRKpjUTi7l6HsC5xmyQ9eo2xFkr7qWGvvXepXn19U,train,25.9281,24.6605,4.8892,24.9906,21.5391,13.8115,49.8229,43.9439,11.7999,37.8747,30.4055,19.721,12.5554
7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,train,30.2472,28.9167,4.3986,26.8355,25.2566,5.8836,51.9357,51.5283,0.7844,37.5991,35.6533,5.1753,4.0605
7Xf_Pbh4kc7ugmPjUrw_RMa1lE1LldLC5UwK6EqFzdY,train,33.3064,30.1816,9.3819,29.5449,26.3614,10.7753,60.2531,53.7823,10.7394,44.0483,37.2128,15.5181,11.6037
7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,train,33.2852,33.5768,0.8761,26.0103,29.3268,12.7508,60.3419,59.8324,0.8444,36.7335,41.399,12.7011,6.7931
7ZwFOnlYH67Py8fGL0ex-hxRahg8d5Rrh2IFgI9tQyk,train,33.4906,30.9302,7.6452,27.9894,27.0152,3.4806,59.0322,55.1162,6.6336,40.6002,38.1358,6.07,5.9574
7_TIgScs7UCprHSsOhg5cme6tH5jjsX7YDUWJwgd-5Y,train,29.7247,28.0329,5.6916,25.0543,24.4847,2.2737,51.4135,49.9534,2.8399,35.9125,34.5636,3.7561,3.6403
7ayEmm7kpuu9odyNPchjRmDxZzVMso0-yacXVxeP1_A,train,27.7248,25.5139,7.9744,25.3022,22.2845,11.927,51.23,45.4646,11.254,33.5847,31.4577,6.3332,9.3722
7bFe7VxhOBSMEBgASPgM3QkOFW6-cFMHDHydK-nTdDU,train,34.1682,33.6315,1.5708,28.5271,29.3746,2.9706,64.88,59.9298,7.6298,44.3297,41.4664,6.4591,4.6576
7dbX_nuL2W2sH0mMPkEdNVgvOQU0WCx3MEQhXaeEdmI,train,29.9788,32.6862,9.0312,27.813,28.549,2.646,55.5035,58.2454,4.9402,38.7963,40.3009,3.8782,5.1239
7ke7UMIYWHM_gjwwcWYRDu4JyVg8LPRaVC03w_WOtwA,train,27.7515,33.6879,21.3913,25.1346,29.4239,17.0655,52.4057,60.0304,14.5494,36.8864,41.536,12.6051,16.4028
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,train,41.9317,38.8451,7.3608,34.8608,33.9283,2.6749,66.4067,69.2203,4.237,42.8511,47.8946,11.77,6.5107
7n0boQVkWn9FXZQC47-m98LfqkDcA8eBXtxbVJTFZxE,train,28.8434,31.487,9.1654,26.6763,27.5015,3.0935,49.0445,56.1084,14.4029,36.1281,38.8223,7.4573,8.5298
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,train,30.91,31.5242,1.9871,26.7849,27.534,2.7967,49.0814,56.1747,14.4521,35.3512,38.8682,9.9486,7.2961
7on0Aq8zXDK44F64ewSKeu7qCBgj0BNwUKgIl7UlD6I,train,28.8272,30.6666,6.3806,27.1286,26.785,1.2665,51.8626,54.6465,5.3679,36.1585,37.8108,4.5697,4.3962
7orpzgW2VdIPb7Fo7K4RGK-V3AtRdgQdr8XhxuJyinQ,train,27.1042,30.9623,14.2346,24.9921,27.0433,8.2073,45.6791,55.1735,20.7852,32.9668,38.1754,15.7996,14.7567
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,train,34.4355,31.9446,7.2334,31.8157,27.9012,12.3035,61.4708,56.9239,7.3968,43.432,39.3866,9.3145,9.0621
7pFmxlMPyAr0x67uq_raVRLfaYlNf23MUYOCFgQA-54,train,28.7631,25.2034,12.3759,25.6927,22.0133,14.3208,49.8707,44.9113,9.9444,34.4574,31.0749,9.8165,11.6144
7pyqRwzwyeKrKPvQY0YD4dw1BdLlV_dzvXPvRPA9CyM,train,35.6375,36.3098,1.8866,30.7262,31.7139,3.2146,65.2583,64.7024,0.8519,44.1691,44.7686,1.3573,1.8276
7qSpZjKddWTjcy_CH8tt0D_FzCZX7aNGIKlkfPeIOFE,train,34.4703,35.6378,3.3869,29.543,31.1269,5.3614,58.216,63.505,9.0851,38.6607,43.9401,13.6556,7.8723
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,train,32.7776,34.6543,5.7255,25.3301,30.268,19.494,66.5823,61.7525,7.2539,41.3984,42.7275,3.2105,8.921
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,train,34.7981,30.6437,11.9387,29.182,26.765,8.2827,59.289,54.6057,7.8991,40.0447,37.7825,5.649,8.4424
7tXOo2zQVaooe8RHfl4Db8bshORuWkeNqa-z90Ou4lc,train,21.838,23.7674,8.835,21.0912,20.7591,1.5747,44.6112,42.3525,5.0632,31.9052,29.3044,8.1518,5.9062
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,train,29.7437,29.8366,0.3123,28.2843,26.06,7.8638,54.9337,53.1675,3.2151,41.2346,36.7874,10.7851,5.5441
81b1O682zPgZRAJ2Nkj2zrZRghiRj_X0lqqXC5E4GvY,train,33.7553,37.8373,12.0929,30.0094,33.048,10.1257,58.5245,67.4243,15.2071,42.6679,46.652,9.3375,11.6908
8295UeA_WBf3kSL6aaOPEdzqyYybkjMWPlgOy26WnE8,train,23.6504,26.3496,11.4128,21.1316,23.0144,8.9095,48.4943,46.9537,3.1768,32.1865,32.488,0.9367,6.1089
82t2wzhvpYRd2rudDmLHb-gjlDhOB-gpZa4XCmeD-5k,train,29.2091,27.268,6.6454,24.9762,23.8166,4.6428,46.6962,48.5904,4.0564,35.3083,33.6205,4.7803,5.0312
88QRd9zVNyUV1rWgV6RP6G3T3bDD40m_dqQbc37GZWo,train,29.5839,31.5023,6.4848,27.751,27.5149,0.8509,54.7039,56.1357,2.6174,37.6064,38.8412,3.2836,3.3092
8E60bRmOL3oeQj7YmJXo_-G4lKPKKIpG6OYyyc3cLOc,train,31.5594,34.9679,10.8004,26.9715,30.5418,13.2372,50.8565,62.3112,22.5235,36.1222,43.1141,19.3562,16.4793
8IApUAdxeNrjm_C51tKGJX8OQlNv56uHxpjkqqy06aU,train,33.1726,33.3833,0.6351,30.2114,29.1578,3.4875,54.9073,59.4875,8.3418,39.4758,41.1604,4.2673,4.1829
8JjFTu3rC8kbvRBnU-bPDeDSrLxKghNWrntdXKv5FCw,train,38.7543,49.1052,26.709,32.7997,42.8897,30.7623,63.7565,87.5032,37.246,42.8825,60.5449,41.1879,33.9763
8OKqZDzQXThKc8E4ithqthMcYG2HxoGCezI_x1gLif8,train,34.2521,30.6558,10.4995,27.7449,26.7756,3.4937,57.6426,54.6273,5.2309,36.714,37.7975,2.9512,5.5438
8OXGiJTp2phyVALrYrdH0lvVu-3sEjUHY-TGGXvwHNg,train,34.3677,37.9378,10.3879,27.2359,33.1358,21.6622,55.2334,67.6034,22.396,41.7644,46.7759,11.9995,16.6114
8PEXA0Sfr-ccgI-cjmAYWSeB_SOb61Ow4AvERq7vKGU,train,26.5304,23.3802,11.8741,25.0152,20.4208,18.3664,51.7945,41.6624,19.5621,37.8679,28.8269,23.8751,18.4194
8PK-JTZ7W6YcmAysOpC6gylBq-f4mjEOjxG0eDEjonk,train,30.7901,30.4672,1.0486,26.0169,26.6108,2.2828,55.1349,54.2912,1.5303,36.8511,37.5649,1.9371,1.6997
8PaJAtXARTOyCHcL_MaqL-ZedWtRwNrUNJwEdmsqZDU,train,25.4286,27.0702,6.456,21.8882,23.6438,8.0208,49.3475,48.238,2.2483,31.7211,33.3766,5.2191,5.4861
8Q7D5dDdthAM7BK240hEoUVK5Pt2vt4sAYCjNn3e5i8,train,31.8959,28.1553,11.7277,26.1295,24.5915,5.8862,57.436,50.1714,12.6481,36.2591,34.7144,4.2602,8.6306
8TCRXvx9prqsOl9cPX3f4gD91SPZAVE66uNC6U3_4ME,train,29.9256,34.6084,15.6484,27.2475,30.2279,10.9382,53.6853,61.6707,14.8746,35.862,42.6709,18.9866,15.1119
8UQcii6gOsAZ8HUKyvQSY4pNNig85oyG7YWf8Pv24rw,train,24.9705,25.9111,3.7668,21.9568,22.6314,3.072,46.9054,46.1723,1.5628,33.8199,31.9474,5.5369,3.4846
8UzAHjyGQuvdv7fOQCazoAcqVuVOv5H7j3ZWe_cwWDg,train,28.4751,29.2479,2.7141,26.4923,25.5459,3.5725,53.6136,52.1185,2.7887,38.2247,36.0616,5.6589,3.6835
